"geoid","income","buildingAge","area","higherEduRate","marriageRate","commuteTime","liveAloneRate","maleRate","avgAge","Site_EUI__","BBL","buildingType"
360610040002,73988.6934673367,95,56845,0.70253164556962,0.0105003088326127,22.1340629274966,0.517587939698492,0.560222359481161,28.6466954910439,96.8,1004670022,"Multifamily Housing"
360610040002,73988.6934673367,94,65602,0.70253164556962,0.0105003088326127,22.1340629274966,0.517587939698492,0.560222359481161,28.6466954910439,63.6,1004670025,"Multifamily Housing"
360610049001,114366.776315789,103,63174,0.782889426957224,0.287331917905166,23.0607255520505,0.256578947368421,0.547411285631181,44.130890052356,55,1005017501,"Multifamily Housing"
360610040001,117811.514195584,98,63158,0.833491012298959,0.120651695288419,35.7374301675978,0.403785488958991,0.619306310071041,34.5697868783953,97.4,1004690030,"Multifamily Housing"
360610040001,117811.514195584,13,65155,0.833491012298959,0.120651695288419,35.7374301675978,0.403785488958991,0.619306310071041,34.5697868783953,67.1,1004697505,"Multifamily Housing"
360610043001,107662.545787546,123,130076,0.69125,0.16999429549344,30.4866612772838,0.65018315018315,0.557933194154488,36.9540709812109,79.6,1005107501,"Multifamily Housing"
360610049001,114366.776315789,141,128000,0.782889426957224,0.287331917905166,23.0607255520505,0.256578947368421,0.547411285631181,44.130890052356,135.2,1005120023,"Office"
360610049001,114366.776315789,106,224409,0.782889426957224,0.287331917905166,23.0607255520505,0.256578947368421,0.547411285631181,44.130890052356,41.1,1005127502,"Office"
360610049001,114366.776315789,133,67452,0.782889426957224,0.287331917905166,23.0607255520505,0.256578947368421,0.547411285631181,44.130890052356,198.3,1005130035,"Hotel"
360610045001,126827.380952381,123,71413,0.811443433029909,0.236559139784946,26.6393088552916,0.35952380952381,0.527439024390244,37.7698170731707,70.5,1004730051,"Multifamily Housing"
360610047002,121608.280254777,123,70759,0.856485034535687,0.229624379872431,26.5400421496312,0.373248407643312,0.560786650774732,38.0205601907032,84.3,1004740029,"Multifamily Housing"
360610047002,121608.280254777,123,51790,0.856485034535687,0.229624379872431,26.5400421496312,0.373248407643312,0.560786650774732,38.0205601907032,68.3,1004740030,"Office"
360610041006,96315.5668358714,110,173838,0.695777351247601,0.0907894736842105,22.8291962174941,0.489001692047377,0.445761707172496,35.1553052756372,80.8,1004810001,"Multifamily Housing"
360610045001,126827.380952381,116,109377,0.811443433029909,0.236559139784946,26.6393088552916,0.35952380952381,0.527439024390244,37.7698170731707,80.2,1004820016,"Office"
360610045001,126827.380952381,19,113912,0.811443433029909,0.236559139784946,26.6393088552916,0.35952380952381,0.527439024390244,37.7698170731707,79.4,1004830007,"Retail Store"
360610049001,114366.776315789,103,57486,0.782889426957224,0.287331917905166,23.0607255520505,0.256578947368421,0.547411285631181,44.130890052356,97,1004840026,"Multifamily Housing"
360610049001,114366.776315789,123,66295,0.782889426957224,0.287331917905166,23.0607255520505,0.256578947368421,0.547411285631181,44.130890052356,49.3,1004867503,"Multifamily Housing"
360610047001,100850.86042065,123,55120,0.715625,0.0845921450151057,25.5669642857143,0.783938814531549,0.665689149560117,43.7126099706745,60.6,1004870010,"Office"
360610047001,100850.86042065,23,56000,0.715625,0.0845921450151057,25.5669642857143,0.783938814531549,0.665689149560117,43.7126099706745,63.1,1004880003,"Hotel"
360610037003,118900.911161731,38,60852,0.682196339434276,0.165634674922601,29.7190721649485,0.599088838268793,0.399723374827109,44.8741355463347,69.7,1004917502,"Office"
